=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.27 16:45:34 =~=~=~=~=~=~=~=~=~=~=~=
SegmentTime (s)ThrottleVane Angle (deg)Thrust Force (N)Torque (Nm)RPM
037.2040.000.002.490.00NULL
037.2240.000.002.440.00NULL
037.2440.000.002.510.00NULL
037.2640.000.002.390.00NULL
037.2840.000.002.510.00NULL
037.3040.000.002.060.00NULL
037.3240.000.002.15-0.00NULL
037.3440.000.002.490.06NULL
037.3640.000.003.040.04NULL
037.3840.000.001.90-0.02NULL
037.4040.000.001.55-0.03NULL
037.4240.000.001.980.01NULL
037.4440.000.002.880.08NULL
037.4640.000.002.760.05NULL
037.4840.000.002.80-0.01NULL
037.5040.000.001.98-0.05NULL
037.5240.000.002.08-0.01NULL
037.5440.000.002.590.30NULL
037.5640.000.002.950.00NULL
037.5840.000.002.73-0.03NULL
037.6040.000.002.55-0.01NULL
037.6240.000.002.550.02NULL
037.6440.000.003.190.02NULL
037.6640.000.003.43-0.00NULL
037.6840.000.005.320.06NULL
037.7040.000.009.080.16NULL
037.7240.000.0014.960.22NULL
037.7440.000.0019.690.15NULL
037.7640.000.0018.110.16NULL
037.7840.000.0016.370.10NULL
037.8040.000.0016.470.0425.05
037.8240.000.0015.14-0.05NULL
037.8440.000.0014.49-0.05NULL
037.8640.000.0014.340.02NULL
037.8840.000.0014.770.06NULL
037.9040.000.0014.910.03NULL
037.9240.000.0015.05-0.03NULL
037.9440.000.0015.16-0.04NULL
037.9640.000.0015.290.00NULL
037.9840.000.0016.690.04NULL
038.0040.000.0016.800.03NULL
038.0240.000.0016.79-0.00NULL
038.0440.000.0016.32-0.02NULL
038.0640.000.0016.68-0.01NULL
038.0840.000.0016.320.02NULL
038.1040.000.0015.970.01NULL
038.1240.000.0015.14-0.01NULL
038.1440.000.0014.25-0.01NULL
038.1640.000.0015.110.00NULL
038.1840.000.0015.050.02NULL
038.2040.000.0015.470.00NULL
038.2240.000.0015.86-0.00NULL
038.2440.000.0015.650.00NULL
038.2640.000.0016.070.01NULL
038.2840.000.0015.910.00NULL
038.3040.000.0016.520.00NULL
038.3240.000.0016.800.00NULL
038.3440.000.0016.560.00NULL
038.3640.000.0016.730.00NULL
038.3840.000.0015.720.00NULL
038.4040.000.0013.920.01NULL
038.4240.000.0016.2614.5113201.44
038.4440.000.0014.990.00NULL
038.4640.000.0016.050.00NULL
038.4840.000.0013.080.00NULL
038.5040.000.0016.31-0.00NULL
038.5240.000.0016.850.00NULL
038.5440.000.0016.040.00NULL
038.5640.000.0016.230.01NULL
038.5840.000.0014.460.01NULL
038.6040.000.0016.950.00NULL
038.6240.000.0016.520.00NULL
038.6440.000.0016.9615.02NULL
038.6640.000.0014.160.00NULL
038.6840.000.0015.680.00NULL
038.7040.000.0014.980.00NULL
038.7240.000.0014.6215.13NULL
038.7440.000.0014.570.00NULL
038.7640.000.0016.34-0.00NULL
038.7840.000.0015.380.01NULL
038.8040.000.0016.480.00NULL
038.8240.000.0015.110.00NULL
038.8440.000.0016.720.00NULL
038.8640.000.0018.19-0.00NULL
038.8840.000.0016.760.01NULL
038.9040.000.0017.560.00NULL
038.9240.000.0014.670.00NULL
038.9440.000.0016.580.00NULL
038.9640.000.0017.4116.55NULL
038.9840.000.0016.010.01NULL
039.0040.000.0014.720.01NULL
039.0240.000.0015.46-0.00NULL
039.0440.000.0015.550.0014005.12
039.0640.000.0016.010.01NULL
039.0840.000.0014.69-0.00NULL
039.1040.000.0017.720.01NULL
039.1240.000.0014.640.01NULL
039.1440.000.0016.23-0.00NULL
039.1640.000.0016.69-0.00NULL
039.1840.000.0016.260.00NULL
039.2040.000.0017.170.01NULL
039.2240.000.0013.400.01NULL
039.2440.000.0017.24-0.00NULL
039.2640.000.0015.240.00NULL
039.2840.000.0016.760.01NULL
039.3040.000.0013.680.01NULL
039.3240.000.0014.390.00NULL
039.3440.000.0016.430.00NULL
039.3640.000.0015.240.00NULL
039.3840.000.0016.900.01NULL
039.4040.000.0012.9817.47NULL
039.4240.000.0016.930.01NULL
039.4440.000.0014.680.01NULL
039.4640.000.0014.270.00NULL
039.4840.000.0016.80-0.00NULL
039.5040.000.0015.190.00NULL
039.5240.000.0017.520.01NULL
039.5440.000.0014.740.01NULL
039.5640.000.0015.93-0.00NULL
039.5840.000.0016.41-0.00NULL
039.6040.000.0015.920.01NULL
039.6240.000.0015.380.00NULL
039.6440.000.0017.08-0.00NULL
