=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.27 17:39:26 =~=~=~=~=~=~=~=~=~=~=~=
SegmentTime (s)ThrottleVane Angle (deg)Thrust Force (N)Torque (Nm)RPM
0,72.23,40.00,0.00,6.79300,0.00400,NULL
0,72.25,40.00,0.00,6.82100,0.00400,NULL
0,72.27,40.00,0.00,6.70200,0.00400,NULL
0,72.29,40.00,0.00,6.73000,0.00300,NULL
0,72.31,40.00,0.00,6.78500,0.00360,NULL
0,72.33,40.00,0.00,6.57200,0.00400,NULL
0,72.35,40.00,0.00,6.59100,-0.00400,NULL
0,72.37,40.00,0.00,6.59100,0.04900,NULL
0,72.39,40.00,0.00,6.63000,0.01400,NULL
0,72.41,40.00,0.00,6.81100,-0.02500,NULL
0,72.43,40.00,0.00,6.77900,-0.01500,22.34
0,72.45,40.00,0.00,6.99900,0.03300,NULL
0,72.47,40.00,0.00,7.41100,0.07000,NULL
0,72.49,40.00,0.00,6.81000,0.03900,NULL
0,72.51,40.00,0.00,7.21800,-0.01800,NULL
0,72.53,40.00,0.00,6.52300,-0.04000,NULL
0,72.55,40.00,0.00,6.64400,0.00300,NULL
0,72.57,40.00,0.00,6.93200,0.03300,NULL
0,72.59,40.00,0.00,7.43800,0.02500,NULL
0,72.61,40.00,0.00,6.97800,-0.07000,NULL
0,72.63,40.00,0.00,6.94600,0.00400,NULL
0,72.65,40.00,0.00,7.01200,0.02300,2743.83
0,72.67,40.00,0.00,7.39300,0.01600,NULL
0,72.69,40.00,0.00,7.39900,-0.00300,NULL
0,72.71,40.00,0.00,7.29000,-0.07000,NULL
0,72.73,40.00,0.00,8.89600,0.05900,NULL
0,72.75,40.00,0.00,10.54500,0.12800,NULL
0,72.77,40.00,0.00,18.53900,0.16100,NULL
0,72.79,40.00,0.00,20.16900,0.19000,NULL
0,72.81,40.00,0.00,18.76800,0.00500,NULL
0,72.83,40.00,0.00,18.82300,0.07300,NULL
0,72.85,40.00,0.00,18.25200,0.05500,NULL
0,72.87,40.00,0.00,17.54600,-0.00400,3538.08
0,72.89,40.00,0.00,15.84000,-0.04900,NULL
0,72.91,40.00,0.00,15.19200,0.00100,NULL
0,72.93,40.00,0.00,17.88300,0.04000,NULL
0,72.95,40.00,0.00,17.24800,0.04300,NULL
0,72.97,40.00,0.00,18.32000,0.00300,NULL
0,72.99,40.00,0.00,13.74000,-0.02900,NULL
0,73.01,40.00,0.00,19.39000,-0.00600,NULL
0,73.03,40.00,0.00,17.59100,0.02600,NULL
0,73.05,40.00,0.00,20.72200,0.03300,NULL
0,73.07,40.00,0.00,18.05500,0.00500,NULL
0,73.09,40.00,0.00,20.94300,-0.01300,13746.38
0,73.11,40.00,0.00,18.14300,-0.00300,NULL
0,73.13,40.00,0.00,19.03400,0.01500,NULL
0,73.15,40.00,0.00,17.93170,0.00900,NULL
