=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.27 17:14:56 =~=~=~=~=~=~=~=~=~=~=~=
SegmentTime (s)ThrottleVane Angle (deg)Thrust Force (N)Torque (Nm)RPM
0,102.89,40.00,0.00,0.33500,0.00300,NULL
0,102.91,40.00,0.00,0.22400,0.00300,NULL
0,102.93,40.00,0.00,0.21200,0.00400,NULL
0,102.95,40.00,0.00,-0.37100,0.00400,NULL
0,102.97,40.00,0.00,-0.35500,0.03000,NULL
0,102.99,40.00,0.00,3.20700,0.00400,NULL
0,103.01,40.00,0.00,3.47400,0.02900,NULL
0,103.03,40.00,0.00,3.75600,0.04800,NULL
0,103.05,40.00,0.00,3.50000,0.03100,NULL
0,103.07,40.00,0.00,3.47500,-0.00800,NULL
0,103.09,40.00,0.00,3.44200,-0.02400,NULL
0,103.11,40.00,0.00,3.59100,0.04000,NULL
0,103.13,40.00,0.00,4.20600,0.05600,NULL
0,103.15,40.00,0.00,4.25800,0.00300,NULL
0,103.17,40.00,0.00,3.77200,-0.04400,NULL
0,103.19,40.00,0.00,3.81700,-0.01900,NULL
0,103.21,40.00,0.00,3.98500,0.02100,NULL
0,103.23,40.00,0.00,4.46500,0.04000,NULL
0,103.25,40.00,0.00,4.14900,-0.01900,NULL
0,103.27,40.00,0.00,3.91700,-0.01600,NULL
0,103.29,40.00,0.00,3.89800,0.01000,NULL
0,103.31,40.00,0.00,4.24300,0.02400,NULL
0,103.33,40.00,0.00,4.40800,0.04000,NULL
0,103.35,40.00,0.00,4.48100,0.00600,NULL
0,103.37,40.00,0.00,5.97400,0.07300,NULL
0,103.39,40.00,0.00,8.78000,0.15300,NULL
0,103.41,40.00,0.00,13.69400,0.20700,NULL
0,103.43,40.00,0.00,17.92500,0.11800,NULL
0,103.45,40.00,0.00,16.65400,0.08500,NULL
0,103.47,40.00,0.00,15.98200,0.03100,NULL
0,103.49,40.00,0.00,15.74500,-0.03600,54.91
0,103.51,40.00,0.00,14.35900,-0.03800,NULL
0,103.53,40.00,0.00,14.61100,0.01000,NULL
0,103.55,40.00,0.00,15.02800,0.04600,NULL
0,103.57,40.00,0.00,15.56100,0.03300,NULL
0,103.59,40.00,0.00,15.22100,-0.00600,NULL
0,103.61,40.00,0.00,14.96100,-0.03300,NULL
0,103.63,40.00,0.00,15.03800,0.00000,NULL
0,103.65,40.00,0.00,17.57400,0.03400,NULL
0,103.67,40.00,0.00,16.72400,0.03500,NULL
0,103.69,40.00,0.00,17.42300,0.00500,NULL
0,103.71,40.00,0.00,16.54500,-0.01500,NULL
0,103.73,40.00,0.00,16.95900,-0.00100,NULL
0,103.75,40.00,0.00,14.44000,0.01300,NULL
0,103.77,40.00,0.00,17.38800,0.01900,NULL
0,103.79,40.00,0.00,16.27200,0.01100,NULL
0,103.81,40.00,0.00,15.82900,0.00400,NULL
0,103.83,40.00,0.00,14.89900,0.00400,NULL
0,103.85,40.00,0.00,15.42200,0.01000,NULL
0,103.87,40.00,0.00,15.05500,15.50800,NULL
0,103.89,40.00,0.00,15.74200,0.00800,NULL
0,103.91,40.00,0.00,15.34100,0.01000,NULL
